cid,drug,dili,dose,mw,fsp3,clogp,psa,clogd,ion,eccs,bddcs,cFuHPPB,cFuBrain,fu_liver,fu_bsa,kp,kpuu,bsep,hepg2_72h,hepg2_gal,hepg2_glu,mrp2,mrp3,mrp4,thle,fu_plasma,fu_bsa_exp,fu_liver_exp,kpuu_exp,cmax
71731823,lorlatinib,Ambiguous,100,406.413,0.238095238,1.865,110.06,2.318,Neutral,Class 2,Class 0,0.192,0.0783,0.0783,0.39,NA,NA,NA,3.566548793,0,0,NA,NA,NA,4.246523016,0.39,NA,NA,NA,0.5478
46199646,tezacaftor,Unknown,100,520.4976696,0.423,3.679,113.18,4.8,Neutral,Class 4,Class 0,0.00872,0.00745,0.00745,0.0029,NA,NA,NA,4.009661145,3.867496969,4.116168287,NA,NA,NA,4.002233665,0.0029,NA,NA,NA,NA
53465279,lesinurad,None,200,404.281,0.235294118,4.012,68.01,0.4531,Acidic,Class 3B,Class 2,0.00859,0.0412,0.0412,0.01,NA,NA,4.379087839,0,0,0,NA,NA,NA,3.71189616,0.01,NA,NA,NA,0.254
6917697,cisapride monohydrate,None,80,465.9455,0.434782609,3.811,86.05,3.22,Basic,Class 2,Class 2,0.0976,0.0302,0.00445,0.0814,33.79,1.847242015,4.657577319,NA,NA,NA,0,0,0,NA,0.02,0.0814,0.00445,1.847242015,0.05781
2834213,mepazine acetate,Most,200,310.4564,0.368421053,5.068,6.48,3.04,Basic,Class 4,Class 1,0.0429,0.00727,0.00727,0.103,437.79,30.9003233,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103,NA,NA,NA
44205240,baricitinib,None,2,371.4169,0.375,0.372,120.56,1.244,Neutral,Class 2,Class 0,0.501,0.206,0.0601,0.36,5.82,0.971616667,NA,4.047125257,0,0,NA,NA,NA,4.170616292,0.59,0.36,0.0601,0.971616667,0.0451
11561674,apremilast,None,60,460.5002,0.318181818,1.461,119.08,1.95,Neutral,Class 4,Class 0,0.511,0.164,0.164,0.2175,10.26,7.736275862,NA,NA,NA,NA,NA,NA,NA,NA,0.2175,NA,NA,NA,0.366
56649450,alpelisib,Unknown,300,441.4716896,0.474,2.129,101.21,2.794,Neutral,Class 0,Class 0,0.0703,0.0382,0.0382,0.143333333,NA,NA,3.827835126,4.652730448,0,0,NA,NA,NA,4.757427051,0.143333333,NA,NA,NA,2.48
16004692,macitentan,Ambiguous,10,588.2729,0.263157895,4.3,128.22,3.09,Acidic,Class 0,Class 0,0.00564,0.00246,0.00246,0.00208,NA,NA,4.777753189,0,0,0,NA,NA,NA,3.788366341,0.00208,NA,NA,NA,0.335
9924495,perampanel,None,12,349.3847,0,4.169,58.68,3.56,Neutral,Class 2,Class 2,0.055,0.0225,0.0225,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024,NA,NA,NA,0.348
11237762,lenvatinib mesylate,Unknown,24,426.853,0.19047619,3.347,115.57,3.13,Neutral,Class 4,Class 0,0.0497,0.00996,0.00996,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,0.568
11167602,regorafenib,Most,160,482.8154,0.095238095,5.185,92.35,5.16,Neutral,Class 4,Class 0,0.00129,0.000765,5.67E-05,0.0352,38.75,0.062418324,NA,NA,NA,NA,NA,NA,NA,NA,0.000557,0.0352,5.67E-05,0.062418324,3.4
46908927,ponatinib hydrochloride,Unknown,45,532.5595,0.275862069,5.768,65.77,4.36,Basic,Class 4,Class 0,0.0325,0.0121,0.0121,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.180982801,0.01,NA,NA,NA,0.077
64746,fenoprofen calcium,Most,3200,242.2699,0.133333333,3.821,46.53,0.698,Acidic,Class 1A,Class 2,NA,NA,0.0823,0.0597,66,90.98492462,0,0,0,0,NA,NA,NA,0,0.00495,0.0597,0.0823,90.98492462,50
71478,maprotiline hydrochloride,Ambiguous,150,277.4033,0.4,4.524,12.03,2.1,Basic,Class 2,Class 1,0.0699,0.00345,0.00345,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA,0.073
60877,emtricitabine,Ambiguous,240,247.2467,0.5,-1.291,90.37,0.0869,Neutral,Class 4,Class 3,0.602,0.299,0.299,0.96,NA,NA,0,NA,NA,NA,0,0,0,NA,0.96,NA,NA,NA,1.95
68873,drospirenone,Ambiguous,3,366.4932,0.833333333,2.84,43.37,2.671,Neutral,Class 2,Class 2,NA,NA,NA,0.03,NA,NA,4.785156152,NA,NA,NA,NA,0,4.42136079,NA,0.03,NA,NA,NA,0.027
11434065,dabigatran etexilate mesylate,Unknown,300,627.7332,0.352941176,4.709,151.53,4.97,Neutral,Class 4,Class 4,0.00668,0.00209,0.00209,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,NA,NA,0.189
30751,fludarabine phosphate,None,100,365.2117,0.5,-3.073,186.07,-1.23,Acidic,Class 3A,Class 1,0.903,0.635,0.635,0.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,0.831,NA,NA,NA
135398508,entecavir,Ambiguous,1,277.2792,0.416666667,-2.759,130.05,-0.581,Neutral,Class 4,Class 3,0.693,0.617,0.617,0.87,NA,NA,0,NA,NA,NA,0,0,0,NA,0.87,NA,NA,NA,0.0082
468595,posaconazole,Ambiguous,800,700.7774,0.405405405,4.113,115.7,5.48,Neutral,Class 4,Class 2,0.00956,0.000603,0.000603,0.02,NA,NA,5.091514981,NA,NA,NA,0,0,0,NA,0.02,NA,NA,NA,0.57151
156418,cinacalcet hydrochloride,None,360,357.412,0.272727273,6.352,12.03,5.01,Basic,Class 4,Class 2,0.00683,0.000385,0.000385,0.05,70.77,0.544929,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,0.0143
6437877,cefditoren pivoxil,Ambiguous,800,620.7208,0.4,2.711,175.4,4.21,Neutral,Class 2,Class 2,0.15,0.00446,0.00446,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA,3.7
216326,lenalidomide,Less,25,259.2606,0.307692308,-0.412,92.5,0.019,Neutral,Class 3A,Class 4,0.804,0.314,0.314,0.06,NA,NA,0,NA,NA,NA,0,0,0,NA,0.06,NA,NA,NA,NA
50992434,trametinib dimethyl sulfoxide,Unknown,2,615.3948,0.230769231,4.985,107.13,4.4,Neutral,Class 2,Class 0,0.0276,0.00169,0.00169,0.010517674,NA,NA,NA,5.184168606,1.875754742,0,NA,NA,NA,2.810982839,0.010517674,NA,NA,NA,0.0222
56844015,ixazomib citrate,Unknown,0.57,517.122,0.45,1.942,168.33,-1.12,Acidic,Class 0,Class 0,0.132,0.169,0.169,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,0.0187
10096344,linagliptin,Less,5,472.5422,0.4,1.909,116.86,1.447,Basic,Class 4,Class 0,0.0278,0.0163,0.0545,0.682,23.04,1.841173021,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.682,0.0545,1.841173021,NA
11237860,lurasidone hydrochloride,None,160,492.676,0.678571429,5.614,56.75,5.4,Basic,Class 4,Class 0,0.0163,0.00594,0.00594,0.00526,98.73,111.4935741,NA,NA,NA,NA,NA,NA,NA,NA,0.000851,0.00526,NA,NA,0.0766
78357807,osimertinib mesylate,Unknown,80,499.6073,0.25,4.754,87.55,3.15,Basic,Class 4,Class 0,0.0657,0.00273,0.00273,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.112832979,0.05,NA,NA,NA,0.000579
57379345,ceritinib,Less,450,558.1351,0.428571429,6.713,105.24,2.515,Basic,Class 4,Class 0,0.015,0.00146,0.00146,0.0013,801.83,900.5167692,NA,NA,NA,NA,NA,NA,NA,5.185885644,0.0013,NA,NA,NA,0.22
10288191,binimetinib,Ambiguous,90,441.2268,0.176470588,3.31,88.41,2.709,Neutral,Class 2,Class 0,NA,NA,NA,0.0727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0727,NA,NA,NA,0.4385
49846579,venetoclax,None,400,868.4392,0.377777778,10.312,174.71,4.17,Zwitter,Class 3B,Class 0,0.00133,0.000113,0.000113,0.01,55.77,0.630201,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,2.1
152944,frovatriptan succinate,None,7.5,243.3043,0.357142857,0.718,70.91,-0.104,Basic,Class 4,Class 1,0.402,0.257,0.257,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,NA,NA,NA,0.00655
57334219,ribociclib succinate,Unknown,600,434.5373,0.47826087,1.954,91.21,0.9072,Basic,Class 2,Class 0,0.186,0.033,0.033,0.2715,NA,NA,0,3.610799882,0,0,NA,NA,NA,3.712473709,0.2715,NA,NA,NA,1.1854
50905713,duvelisib,Ambiguous,50,416.863,0.090909091,4.39,88.49,3.62,Neutral,Class 2,Class 0,0.0176,0.00617,0.00617,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,1.5
46220502,abemaciclib,Ambiguous,400,506.5934,0.407407407,4.915,75,3.094,Basic,Class 4,Class 0,0.08,0.0227,0.0227,0.089071429,NA,NA,0,4.861154356,0,0,NA,NA,NA,4.032623847,0.089071429,NA,NA,NA,0.179
71491931,cobimetinib fumarate,Unknown,60,531.31,0.380952381,5.264,64.6,3.374,Basic,Class 4,Class 0,0.0227,0.00933,0.00933,0.048768259,NA,NA,NA,4.904307717,4.396411812,4.176427968,NA,NA,NA,4.353253287,0.048768259,NA,NA,NA,0.255
9821849,abiraterone acetate,Less,1000,391.5457,0.615384615,6.111,39.19,5.35,Neutral,Class 2,Class 0,0.00749,0.00401,0.00401,0.01,69.59,27.90559,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,0.087
71602803,voxelotor,Unknown,1500,337.37258,0.211,3.236,77.24,2.945,Acidic,Class 1A,Class 0,0.1,0.1,0.1,0.00891,NA,NA,4.370153268,3.737881285,3.570661223,1.917525264,NA,NA,NA,4.023833015,0.00891,NA,NA,NA,NA
49800073,saxagliptin hydrochloride,None,100,315.41,0.888888889,-0.023,90.35,0.721,Basic,Class 4,Class 1,0.658,0.304,0.304,1,NA,NA,0,NA,NA,NA,0,0,0,NA,1,NA,NA,NA,0.122
135413534,valganciclovir hydrochloride,Ambiguous,900,354.3617,0.571428571,-2.18,171.37,-1.65,Basic,Class 4,Class 1,0.841,0.463,0.463,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,7.7
5312125,silodosin,Ambiguous,8,495.5345,0.48,2.968,97.05,1.535,Basic,Class 4,Class 0,0.0656,0.0317,0.0317,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,0.0468
9913767,selexipag,None,3.2,496.6217,0.346153846,4.176,101.49,1.83,Acidic,Class 3B,Class 0,0.00752,0.0375,0.0375,0.00774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.00774,NA,NA,0.011
23725083,darunavir ethanolate,Most,800,547.6636,0.518518519,2.887,140.42,2.87,Neutral,Class 2,Class 2,0.0377,0.0319,0.0827,0.387,13.21,2.822912145,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.387,0.0827,2.822912145,5.545
11672491,pimavanserin tartrate,Unknown,34,427.5548,0.48,4.111,44.81,3.166,Basic,Class 4,Class 0,0.0681,0.0304,0.0304,0.0796,NA,NA,NA,4.68165527,4.590039491,4.548184816,NA,NA,NA,4.287557318,0.0796,NA,NA,NA,0.04611
11304743,riociguat,None,7.5,422.4157,0.15,1.844,138.07,2.245,Neutral,Class 2,Class 0,0.0815,0.0359,0.0502,0.242,9.15,1.898057851,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.242,0.0502,1.898057851,0.1094
6398764,tenofovir disoproxil fumarate,Less,300,519.4428,0.631578947,0.801,185.44,1.043,Neutral,Class 2,Class 3,0.2,0.457,0.457,0.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.928,NA,NA,NA,0.3304
25151504,cobicistat,Ambiguous,150,776.0227,0.475,3.979,138.02,4.42,Basic,Class 4,Class 2,0.0214,0.0221,0.0221,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,1.5625
74989,atovaquone,Ambiguous,1500,366.8375,0.272727273,6.351,54.37,4.657,Acidic,Class 3A,Class 4,0.00228,0.00974,0.00974,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,NA,NA,13.8
202225,troleandomycin,Unknown,1000,813.9684,0.87804878,4.197,184.19,2.286,Basic,Class 2,Class 0,0.123,0.0578,0.0578,0.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134780,pomalidomide,Less,4,273.2441,0.230769231,-0.189,109.57,0.356,Neutral,Class 1A,Class 0,0.693,0.387,0.387,0.874,18.29,8.098661327,0,NA,0,0,NA,NA,NA,0,0.88,0.874,NA,NA,0.075
92974,droxidopa,None,1800,213.1873,0.222222222,-2.484,124.01,-1.1,Zwitter,Class 3A,Class 0,0.677,0.717,0.717,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA
6451149,netupitant,Unknown,300,578.5917,0.4,6.505,39.68,5.28,Basic,Class 4,Class 0,0.0128,0.000636,0.000636,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA
71481097,selinexor,Unknown,80,443.3062392,0.118,2.68,97.62,3.84,Neutral,Class 2,Class 0,0.0204,0.0104,0.0104,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.447331784,0.05,NA,NA,NA,0.561
46927777,lasmiditan succinate,Unknown,200,377.3604496,0.316,1.976,62.3,2.015,Basic,Class 4,Class 0,0.118,0.136,0.136,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,0.867
25096873,cariprazine hydrochloride,Unknown,6,427.411,0.666666667,4.98,38.82,3.57,Basic,Class 2,Class 0,0.0283,0.023,0.023,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,0.0039
5281107,doxercalciferol,Ambiguous,0.0086,412.6478,0.714285714,8.16,40.46,6.28,Neutral,Class 4,Class 0,0.00221,0.000578,0.000578,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,2.10E-05
76970819,gilteritinib fumarate,Ambiguous,120,552.7115,0.620689655,2.271,121.11,1.743,Basic,Class 4,Class 0,0.244,0.0729,0.0729,0.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.207,NA,NA,NA,0.0857
5311037,istradefylline,Unknown,20,384.42912,0.35,3.368,80.28,2.587,Neutral,Class 2,Class 0,0.127,0.0492,0.0492,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,NA,NA,NA,NA
11179459,treprostinil diolamine,Unknown,1,390.5131,0.695652174,3.723,86.99,0.7658,Acidic,Class 3A,Class 2,0.0164,0.0621,0.0621,0.0337,NA,NA,NA,NA,0,0,NA,NA,NA,0,0.0337,NA,NA,NA,NA
11978813,brexpiprazole,None,3,433.5658,0.32,4.652,48.57,4.4,Basic,Class 4,Class 2,0.00539,0.00188,0.000435,0.0243,129.8,2.323580247,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.0243,0.000435,2.323580247,0.0291
135565654,talazoparib tosylate,None,1,380.3509,0.157894737,0.351,88.49,1.791,Neutral,Class 2,Class 0,0.192,0.129,0.129,0.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.342,NA,NA,NA,0.011
86291590,dasabuvir sodium,Unknown,500,493.5747,0.230769231,4.073,110.26,4.64,Neutral,Class 3B,Class 2,0.00699,0.00314,0.00314,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005,NA,NA,NA,1.03
52918379,eliglustat tartrate,Unknown,168,404.5429,0.695652174,4.831,71.03,3.098,Basic,Class 4,Class 0,0.344,0.0298,0.0298,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,NA,NA,NA,0.0446
46866715,simeprevir sodium,Unknown,150,749.9391,0.552631579,5.297,156.89,2.56,Acidic,Class 3B,Class 2,0.00933,0.00635,0.00635,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,NA,NA,2.957
86346053,lefamulin acetate,Unknown,1200,507.72664,0.857,4.235,109.85,1.127,Basic,Class 4,Class 0,0.0869,0.149,0.149,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA
456199,pretomanid,Unknown,200,359.2575096,0.357,2.792,88.65,3.93,Neutral,Class 2,Class 0,0.0414,0.008,0.008,0.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136,NA,NA,NA,1.7
24812732,bedaquiline fumarate,Unknown,85.71,555.5047,0.21875,7.251,45.59,4.62,Basic,Class 4,Class 0,0.0266,0.000654,0.000654,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,NA,NA,1.132
25102846,cabozantinib s-malate,Unknown,60,501.5057,0.178571429,4.943,98.78,5.3,Neutral,Class 4,Class 0,0.0202,0.016,0.016,0.00591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00591,NA,NA,NA,NA
72196309,isavuconazonium sulfate,Unknown,372,717.7648,0.285714286,-1.153,159.37,3.828,Basic,Class 4,Class 0,0.0235,0.00458,0.00458,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,7.499
71226662,acalabrutinib,Less,200,465.5065,0.192307692,1.581,118.51,1.804,Neutral,Class 2,Class 0,0.0343,0.0508,0.0382,0.566,23.47,1.584017668,NA,NA,NA,NA,NA,NA,NA,1.833495636,0.137,0.566,0.0382,1.584017668,0.3542
135565884,zanubrutinib,Unknown,320,471.55106,0.296,2.847,102.48,3.4,Neutral,Class 2,Class 0,0.0438,0.0102,0.0102,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.059861695,0.06,NA,NA,NA,NA
58557659,upadacitinib,Unknown,15,380.3678096,0.471,2.262,78.32,2.36,Neutral,Class 2,Class 0,0.3,0.127,0.127,0.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.559,NA,NA,NA,NA
67462786,erdafitinib,Unknown,9,446.54494,0.32,4.271,77.33,2.701,Basic,Class 2,Class 0,0.0338,0.00535,0.00535,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,NA,NA,NA,0.389
9903778,tipiracil hydrochloride,Unknown,160,242.6622,0.444444444,-0.305,92.81,-0.525,Zwitter,Class 3A,Class 0,0.7,0.204,0.204,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,NA,NA,NA,NA
67171867,darolutamide,Unknown,1200,398.8461,0.263,1.935,119.62,2.86,Neutral,Class 2,Class 0,0.0897,0.0176,0.0176,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,4.79
67505836,ledipasvir,Unknown,90,888.9999,0.469387755,6.715,174.64,6.79,Neutral,Class 4,Class 4,0.00114,0.000161,0.000161,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA
45110509,paritaprevir,Unknown,200,765.8771,0.425,6.278,189.65,2.22,Acidic,Class 3B,Class 0,0.0224,0.00622,0.00622,0.0173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0173,NA,NA,NA,NA
50922675,encorafenib,Ambiguous,450,540.0107,0.363636364,2.812,140.13,3.9,Acidic,Class 3B,Class 0,0.0511,0.0148,0.0148,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,NA,NA,NA,2.92
54767916,ombitasvir,Unknown,25,894.1091,0.52,8.031,178.72,6.89,Neutral,Class 4,Class 4,0.00262,0.000181,0.000181,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA
5281104,paricalcitol,Ambiguous,0.02,416.6365,0.777777778,5.688,60.69,6.17,Neutral,Class 2,Class 2,0.0107,0.00209,0.00209,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,NA,NA,NA,0.000254
23699544,azilsartan kamedoxomil,Unknown,80,568.5336,0.166666667,4.243,155.59,2.5,Acidic,Class 3B,Class 0,0.0019,0.00136,0.00136,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,2.8267
24785956,elagolix sodium,Unknown,400,631.5897,0.28125,4.172,102.56,1.84,Zwitter,Class 3B,Class 0,0.0127,0.0032,0.0032,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,0.774
157920,lubiprostone,None,48,390.4619,0.9,3.832,83.83,1.1,Acidic,Class 3A,Class 0,0.0661,0.193,0.193,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,4.19E-05
130904,ulipristal acetate,Unknown,30,475.6191,0.566666667,4.507,63.68,4.19,Neutral,Class 2,Class 0,0.0119,0.00336,0.00336,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,0.0992
2724354,succimer,Less,1000,182.218,0.5,-1.476,74.6,-1.17,Acidic,Class 1A,Class 0,0.567,0.341,0.341,0.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01648
5876,fluprednisolone,Unknown,15,378.4345,0.714285714,1.466,94.83,1.631,Neutral,Class 2,Class 0,0.447,0.266,0.266,0.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49843517,lusutrombopag,Ambiguous,3,591.5458,0.344827586,7.925,97.75,4.23,Acidic,Class 3B,Class 0,0.00095,0.000316,0.000316,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,NA,NA,0.17
3036505,ospemifene,None,60,378.8912,0.166666667,5.559,29.46,5.24,Neutral,Class 4,Class 0,0.00913,0.000256,0.000256,0.01,55.65,1.42464,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,0.644
45375808,sofosbuvir,Ambiguous,400,529.4525,0.5,0.844,158.18,2.134,Neutral,Class 4,Class 3,0.141,0.187,0.187,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,0.546
25253377,telotristat etiprate,Unknown,750,574.9819,0.259259259,5.357,131.17,4.8,Basic,Class 4,Class 0,0.0057,0.000401,0.000401,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,0.61
10275777,betrixaban,Ambiguous,80,451.9055,0.130434783,3.609,107.41,2.275,Basic,Class 4,Class 0,0.0919,0.0142,0.0142,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,0.036
45138674,letermovir,None,480,572.5506,0.310344828,7.058,77.84,2.54,Zwitter,Class 3B,Class 0,0.0027,0.00179,0.0106,0.0401,14.39,3.803840399,NA,NA,NA,NA,NA,NA,NA,NA,0.00917,0.0401,0.0106,3.803840399,11.7
9811834,sacubitril,Unknown,194,411.4908,0.375,4.469,92.7,1.08,Acidic,Class 0,Class 0,0.0558,0.0502,0.0502,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA
11476460,tedizolid phosphate,Unknown,200,450.3177,0.235294118,0.355,152.79,-1.92,Acidic,Class 3B,Class 1,0.0876,0.115,0.115,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,2.2
71661251,elbasvir,Unknown,50,882.0171,0.387755102,6.655,188.8,6.14,Basic,Class 4,Class 0,0.00095,0.000198,0.000198,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA
44610678,edoxaban tosylate,Unknown,60,548.0575,0.5,0.152,136.63,0.525,Basic,Class 4,Class 4,0.408,0.21,0.21,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,0.303
121396,carglumic acid,None,7000,190.154,0.5,-1.935,129.72,-1.7,Acidic,Class 3A,Class 0,0.892,0.428,0.525,1,15.96,8.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.525,8.379,2.6
92042922,valbenazine tosylate,Unknown,80,418.5695,0.708333333,3.974,74.02,2.729,Basic,Class 4,Class 0,0.334,0.0924,0.0924,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,0.916
16203739,rolapitant hydrochloride,Unknown,16,500.4766,0.48,4.707,50.36,3.846,Basic,Class 4,Class 0,0.0256,0.00355,0.00355,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,NA,NA,NA,0.8968
44603531,grazoprevir,Unknown,100,766.9034,0.631578947,6.316,195.22,1.65,Acidic,Class 3B,Class 0,0.011,0.0136,0.0136,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,NA,NA,NA,NA
10220503,tasimelteon,None,20,245.3169,0.533333333,1.886,38.33,2.534,Neutral,Class 2,Class 0,0.246,0.146,0.125,0.264,1.35,0.639204545,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.264,0.125,0.639204545,0.24
54684141,teriflunomide,Less,14,270.2073,0.166666667,2.132,73.12,1.25,Acidic,Class 1A,Class 4,0.458,0.167,0.167,0.0445,22.44,84.21303371,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.0445,NA,NA,2.7
67683363,velpatasvir,Unknown,100,883.0019,0.387755102,5.705,193.1,4.95,Neutral,Class 4,Class 0,0.00164,0.000945,0.000945,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA
216237,tolvaptan,Most,60,448.9413,0.230769231,4.31,69.64,5.21,Neutral,Class 2,Class 2,0.00241,0.00108,0.00108,0.031,NA,NA,5.000434512,NA,NA,NA,0,0,0,NA,0.031,NA,NA,NA,0.396
10482134,glycerol phenylbutyrate,None,19,530.6512,0.363636364,7.874,78.9,6.42,Neutral,Class 0,Class 0,0.00254,0.000355,0.000355,0.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194,NA,NA,NA,66
644019,cannabidiol,Less,700,314.4617,0.523809524,6.641,40.46,5.57,Neutral,Class 4,Class 0,0.00156,0.0089,0.0089,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,0.3362
656583,trilostane,None,960,329.4333,0.85,2.335,76.78,1.69,Acidic,Class 1A,Class 0,0.285,0.104,0.104,0.0482,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,0.0482,NA,NA,NA
9818306,estradiol acetate,Unknown,1,314.4186,0.65,3.8,46.53,3.76,Neutral,Class 2,Class 1,0.0363,0.0127,0.0127,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013,NA,NA,NA,5.28E-05
4474062,flosequinan,Unknown,150,239.266,0.181818182,-0.753,39.07,0.174,Neutral,Class 2,Class 0,0.344,0.069,0.069,0.71,NA,NA,NA,0,0,0,NA,NA,NA,0,0.71,NA,NA,NA,1.71
163761,tafenoquine succinate,None,300,463.4926,0.375,6.522,78.63,2.483,Basic,Class 4,Class 0,0.00515,0.00166,0.00166,0.005,NA,NA,NA,5.56618291,5.267712712,5.284364838,NA,NA,NA,NA,0.005,NA,NA,NA,0.30182
